Production,dayOfYear,month_number,Hour,hour_sinhalf
6672.0,30,1,6,0.730835964278124
7469.0,30,1,7,0.816969893010442
8032.0,30,1,8,0.8878852184023752
8062.0,30,1,9,0.9422609221188204
8124.0,30,1,10,0.9790840876823229
8478.0,30,1,11,0.9976687691905392
8701.0,30,1,12,0.9976687691905392
8868.0,30,1,13,0.9790840876823229
8847.0,30,1,14,0.9422609221188205
8927.0,30,1,15,0.8878852184023752
9200.0,30,1,16,0.8169698930104421
9585.0,30,1,17,0.7308359642781239
10024.0,30,1,18,0.631087944326053
10515.0,30,1,19,0.5195839500354339
10819.0,30,1,20,0.3984010898462414
10602.0,30,1,21,0.2697967711570243
9934.0,30,1,22,0.1361666490962471
9530.0,30,1,23,1.2246467991473532e-16
9119.0,31,1,0,0.0
8732.0,31,1,1,0.1361666490962466
8392.0,31,1,2,0.2697967711570243
8011.0,31,1,3,0.39840108984624145
7729.0,31,1,4,0.5195839500354336
7225.0,31,1,5,0.6310879443260529
6639.0,31,1,6,0.730835964278124
6057.0,31,1,7,0.816969893010442
5738.0,31,1,8,0.8878852184023752
5748.0,31,1,9,0.9422609221188204
6075.0,31,1,10,0.9790840876823229
6249.0,31,1,11,0.9976687691905392
6470.0,31,1,12,0.9976687691905392
6517.0,31,1,13,0.9790840876823229
6351.0,31,1,14,0.9422609221188205
6192.0,31,1,15,0.8878852184023752
6308.0,31,1,16,0.8169698930104421
6688.0,31,1,17,0.7308359642781239
7252.0,31,1,18,0.631087944326053
7823.0,31,1,19,0.5195839500354339
8039.0,31,1,20,0.3984010898462414
8390.0,31,1,21,0.2697967711570243
8280.0,31,1,22,0.1361666490962471
8275.0,31,1,23,1.2246467991473532e-16
8312.0,32,2,0,0.0
8581.0,32,2,1,0.1361666490962466
8881.0,32,2,2,0.2697967711570243
9113.0,32,2,3,0.39840108984624145
9145.0,32,2,4,0.5195839500354336
9254.0,32,2,5,0.6310879443260529
9459.0,32,2,6,0.730835964278124
9594.0,32,2,7,0.816969893010442
9210.0,32,2,8,0.8878852184023752
9353.0,32,2,9,0.9422609221188204
9631.0,32,2,10,0.9790840876823229
10166.0,32,2,11,0.9976687691905392
11152.0,32,2,12,0.9976687691905392
11624.0,32,2,13,0.9790840876823229
11394.0,32,2,14,0.9422609221188205
10863.0,32,2,15,0.8878852184023752
10587.0,32,2,16,0.8169698930104421
10682.0,32,2,17,0.7308359642781239
10718.0,32,2,18,0.631087944326053
10502.0,32,2,19,0.5195839500354339
10126.0,32,2,20,0.3984010898462414
9610.0,32,2,21,0.2697967711570243
8649.0,32,2,22,0.1361666490962471
7649.0,32,2,23,1.2246467991473532e-16
6695.0,33,2,0,0.0
6453.0,33,2,1,0.1361666490962466
6393.0,33,2,2,0.2697967711570243
6985.0,33,2,3,0.39840108984624145
7933.0,33,2,4,0.5195839500354336
9171.0,33,2,5,0.6310879443260529
10120.0,33,2,6,0.730835964278124
11343.0,33,2,7,0.816969893010442
11570.0,33,2,8,0.8878852184023752
11671.0,33,2,9,0.9422609221188204
12219.0,33,2,10,0.9790840876823229
12500.0,33,2,11,0.9976687691905392
12504.0,33,2,12,0.9976687691905392
12270.0,33,2,13,0.9790840876823229
11870.0,33,2,14,0.9422609221188205
11366.0,33,2,15,0.8878852184023752
11166.0,33,2,16,0.8169698930104421
10735.0,33,2,17,0.7308359642781239
9810.0,33,2,18,0.631087944326053
9167.0,33,2,19,0.5195839500354339
8691.0,33,2,20,0.3984010898462414
8254.0,33,2,21,0.2697967711570243
7792.0,33,2,22,0.1361666490962471
8124.0,33,2,23,1.2246467991473532e-16
8530.0,34,2,0,0.0
8361.0,34,2,1,0.1361666490962466
8217.0,34,2,2,0.2697967711570243
8106.0,34,2,3,0.39840108984624145
8173.0,34,2,4,0.5195839500354336
8238.0,34,2,5,0.6310879443260529
8183.0,34,2,6,0.730835964278124
7802.0,34,2,7,0.816969893010442
7403.0,34,2,8,0.8878852184023752
7383.0,34,2,9,0.9422609221188204
7109.0,34,2,10,0.9790840876823229
6915.0,34,2,11,0.9976687691905392
6636.0,34,2,12,0.9976687691905392
6739.0,34,2,13,0.9790840876823229
7013.0,34,2,14,0.9422609221188205
6885.0,34,2,15,0.8878852184023752
6742.0,34,2,16,0.8169698930104421
6750.0,34,2,17,0.7308359642781239
7469.0,34,2,18,0.631087944326053
8355.0,34,2,19,0.5195839500354339
9638.0,34,2,20,0.3984010898462414
10746.0,34,2,21,0.2697967711570243
10500.0,34,2,22,0.1361666490962471
10286.0,34,2,23,1.2246467991473532e-16
10319.0,35,2,0,0.0
10490.0,35,2,1,0.1361666490962466
10344.0,35,2,2,0.2697967711570243
10608.0,35,2,3,0.39840108984624145
10585.0,35,2,4,0.5195839500354336
10522.0,35,2,5,0.6310879443260529
10384.0,35,2,6,0.730835964278124
10598.0,35,2,7,0.816969893010442
10710.0,35,2,8,0.8878852184023752
10906.0,35,2,9,0.9422609221188204
10968.0,35,2,10,0.9790840876823229
11356.0,35,2,11,0.9976687691905392
11393.0,35,2,12,0.9976687691905392
11720.0,35,2,13,0.9790840876823229
11618.0,35,2,14,0.9422609221188205
11416.0,35,2,15,0.8878852184023752
11053.0,35,2,16,0.8169698930104421
10035.0,35,2,17,0.7308359642781239
9298.0,35,2,18,0.631087944326053
8738.0,35,2,19,0.5195839500354339
8283.0,35,2,20,0.3984010898462414
7891.0,35,2,21,0.2697967711570243
7100.0,35,2,22,0.1361666490962471
6080.0,35,2,23,1.2246467991473532e-16
5028.0,36,2,0,0.0
4337.0,36,2,1,0.1361666490962466
3791.0,36,2,2,0.2697967711570243
3356.0,36,2,3,0.39840108984624145
3135.0,36,2,4,0.5195839500354336
2903.0,36,2,5,0.6310879443260529
2605.0,36,2,6,0.730835964278124
2339.0,36,2,7,0.816969893010442
1947.0,36,2,8,0.8878852184023752
1617.0,36,2,9,0.9422609221188204
1368.0,36,2,10,0.9790840876823229
1175.0,36,2,11,0.9976687691905392
1160.0,36,2,12,0.9976687691905392
1154.0,36,2,13,0.9790840876823229
1162.0,36,2,14,0.9422609221188205
1184.0,36,2,15,0.8878852184023752
1296.0,36,2,16,0.8169698930104421
1470.0,36,2,17,0.7308359642781239
1747.0,36,2,18,0.631087944326053
2182.0,36,2,19,0.5195839500354339
2605.0,36,2,20,0.3984010898462414
2869.0,36,2,21,0.2697967711570243
2999.0,36,2,22,0.1361666490962471
3063.0,36,2,23,1.2246467991473532e-16
2916.0,37,2,0,0.0
2848.0,37,2,1,0.1361666490962466
2981.0,37,2,2,0.2697967711570243
3038.0,37,2,3,0.39840108984624145
2983.0,37,2,4,0.5195839500354336
3091.0,37,2,5,0.6310879443260529
3149.0,37,2,6,0.730835964278124
3409.0,37,2,7,0.816969893010442
3504.0,37,2,8,0.8878852184023752
3322.0,37,2,9,0.9422609221188204
2694.0,37,2,10,0.9790840876823229
2221.0,37,2,11,0.9976687691905392
2101.0,37,2,12,0.9976687691905392
2203.0,37,2,13,0.9790840876823229
2334.0,37,2,14,0.9422609221188205
2587.0,37,2,15,0.8878852184023752
2803.0,37,2,16,0.8169698930104421
3173.0,37,2,17,0.7308359642781239
4338.0,37,2,18,0.631087944326053
5455.0,37,2,19,0.5195839500354339
6010.0,37,2,20,0.3984010898462414
5824.0,37,2,21,0.2697967711570243
5449.0,37,2,22,0.1361666490962471
5204.0,37,2,23,1.2246467991473532e-16
5311.0,38,2,0,0.0
5373.0,38,2,1,0.1361666490962466
5351.0,38,2,2,0.2697967711570243
5499.0,38,2,3,0.39840108984624145
5703.0,38,2,4,0.5195839500354336
5947.0,38,2,5,0.6310879443260529
6245.0,38,2,6,0.730835964278124
6496.0,38,2,7,0.816969893010442
6528.0,38,2,8,0.8878852184023752
5915.0,38,2,9,0.9422609221188204
4699.0,38,2,10,0.9790840876823229
3684.0,38,2,11,0.9976687691905392
3104.0,38,2,12,0.9976687691905392
3007.0,38,2,13,0.9790840876823229
3103.0,38,2,14,0.9422609221188205
3299.0,38,2,15,0.8878852184023752
3516.0,38,2,16,0.8169698930104421
3924.0,38,2,17,0.7308359642781239
4601.0,38,2,18,0.631087944326053
5298.0,38,2,19,0.5195839500354339
5743.0,38,2,20,0.3984010898462414
5764.0,38,2,21,0.2697967711570243
5586.0,38,2,22,0.1361666490962471
5460.0,38,2,23,1.2246467991473532e-16
5267.0,39,2,0,0.0
5077.0,39,2,1,0.1361666490962466
5029.0,39,2,2,0.2697967711570243
5141.0,39,2,3,0.39840108984624145
5154.0,39,2,4,0.5195839500354336
5265.0,39,2,5,0.6310879443260529
5464.0,39,2,6,0.730835964278124
5413.0,39,2,7,0.816969893010442
5215.0,39,2,8,0.8878852184023752
4623.0,39,2,9,0.9422609221188204
3967.0,39,2,10,0.9790840876823229
3481.0,39,2,11,0.9976687691905392
3107.0,39,2,12,0.9976687691905392
2757.0,39,2,13,0.9790840876823229
2311.0,39,2,14,0.9422609221188205
2186.0,39,2,15,0.8878852184023752
2319.0,39,2,16,0.8169698930104421
2373.0,39,2,17,0.7308359642781239
2651.0,39,2,18,0.631087944326053
3385.0,39,2,19,0.5195839500354339
4158.0,39,2,20,0.3984010898462414
4898.0,39,2,21,0.2697967711570243
5761.0,39,2,22,0.1361666490962471
6840.0,39,2,23,1.2246467991473532e-16
7707.0,40,2,0,0.0
8428.0,40,2,1,0.1361666490962466
9295.0,40,2,2,0.2697967711570243
9977.0,40,2,3,0.39840108984624145
10557.0,40,2,4,0.5195839500354336
11046.0,40,2,5,0.6310879443260529
11401.0,40,2,6,0.730835964278124
12237.0,40,2,7,0.816969893010442
12777.0,40,2,8,0.8878852184023752
13113.0,40,2,9,0.9422609221188204
13300.0,40,2,10,0.9790840876823229
13397.0,40,2,11,0.9976687691905392
13551.0,40,2,12,0.9976687691905392
13492.0,40,2,13,0.9790840876823229
13280.0,40,2,14,0.9422609221188205
13042.0,40,2,15,0.8878852184023752
12756.0,40,2,16,0.8169698930104421
12437.0,40,2,17,0.7308359642781239
12393.0,40,2,18,0.631087944326053
12374.0,40,2,19,0.5195839500354339
11907.0,40,2,20,0.3984010898462414
11149.0,40,2,21,0.2697967711570243
10979.0,40,2,22,0.1361666490962471
10951.0,40,2,23,1.2246467991473532e-16
10969.0,41,2,0,0.0
10632.0,41,2,1,0.1361666490962466
10470.0,41,2,2,0.2697967711570243
10104.0,41,2,3,0.39840108984624145
10040.0,41,2,4,0.5195839500354336
10395.0,41,2,5,0.6310879443260529
10578.0,41,2,6,0.730835964278124
11048.0,41,2,7,0.816969893010442
11285.0,41,2,8,0.8878852184023752
11682.0,41,2,9,0.9422609221188204
12213.0,41,2,10,0.9790840876823229
12764.0,41,2,11,0.9976687691905392
13116.0,41,2,12,0.9976687691905392
13169.0,41,2,13,0.9790840876823229
13139.0,41,2,14,0.9422609221188205
12907.0,41,2,15,0.8878852184023752
13163.0,41,2,16,0.8169698930104421
13531.0,41,2,17,0.7308359642781239
13445.0,41,2,18,0.631087944326053
13366.0,41,2,19,0.5195839500354339
13234.0,41,2,20,0.3984010898462414
12972.0,41,2,21,0.2697967711570243
12943.0,41,2,22,0.1361666490962471
13051.0,41,2,23,1.2246467991473532e-16
12998.0,42,2,0,0.0
12659.0,42,2,1,0.1361666490962466
12344.0,42,2,2,0.2697967711570243
11972.0,42,2,3,0.39840108984624145
11864.0,42,2,4,0.5195839500354336
11764.0,42,2,5,0.6310879443260529
11637.0,42,2,6,0.730835964278124
11720.0,42,2,7,0.816969893010442
11392.0,42,2,8,0.8878852184023752
10971.0,42,2,9,0.9422609221188204
11217.0,42,2,10,0.9790840876823229
12044.0,42,2,11,0.9976687691905392
12699.0,42,2,12,0.9976687691905392
12984.0,42,2,13,0.9790840876823229
12764.0,42,2,14,0.9422609221188205
12653.0,42,2,15,0.8878852184023752
12130.0,42,2,16,0.8169698930104421
11464.0,42,2,17,0.7308359642781239
10943.0,42,2,18,0.631087944326053
10626.0,42,2,19,0.5195839500354339
10327.0,42,2,20,0.3984010898462414
9848.0,42,2,21,0.2697967711570243
9499.0,42,2,22,0.1361666490962471
9425.0,42,2,23,1.2246467991473532e-16
9270.0,43,2,0,0.0
9281.0,43,2,1,0.1361666490962466
9267.0,43,2,2,0.2697967711570243
9085.0,43,2,3,0.39840108984624145
8762.0,43,2,4,0.5195839500354336
8213.0,43,2,5,0.6310879443260529
8046.0,43,2,6,0.730835964278124
8311.0,43,2,7,0.816969893010442
8032.0,43,2,8,0.8878852184023752
7464.0,43,2,9,0.9422609221188204
7198.0,43,2,10,0.9790840876823229
7508.0,43,2,11,0.9976687691905392
8057.0,43,2,12,0.9976687691905392
7943.0,43,2,13,0.9790840876823229
7500.0,43,2,14,0.9422609221188205
6744.0,43,2,15,0.8878852184023752
5336.0,43,2,16,0.8169698930104421
3893.0,43,2,17,0.7308359642781239
3314.0,43,2,18,0.631087944326053
3310.0,43,2,19,0.5195839500354339
3563.0,43,2,20,0.3984010898462414
4035.0,43,2,21,0.2697967711570243
4610.0,43,2,22,0.1361666490962471
5589.0,43,2,23,1.2246467991473532e-16
6691.0,44,2,0,0.0
7798.0,44,2,1,0.1361666490962466
8765.0,44,2,2,0.2697967711570243
9582.0,44,2,3,0.39840108984624145
10225.0,44,2,4,0.5195839500354336
10974.0,44,2,5,0.6310879443260529
11607.0,44,2,6,0.730835964278124
12436.0,44,2,7,0.816969893010442
12696.0,44,2,8,0.8878852184023752
12339.0,44,2,9,0.9422609221188204
11920.0,44,2,10,0.9790840876823229
11930.0,44,2,11,0.9976687691905392
12098.0,44,2,12,0.9976687691905392
12038.0,44,2,13,0.9790840876823229
11979.0,44,2,14,0.9422609221188205
12280.0,44,2,15,0.8878852184023752
12953.0,44,2,16,0.8169698930104421
13313.0,44,2,17,0.7308359642781239
13474.0,44,2,18,0.631087944326053
13415.0,44,2,19,0.5195839500354339
13045.0,44,2,20,0.3984010898462414
12536.0,44,2,21,0.2697967711570243
11790.0,44,2,22,0.1361666490962471
10669.0,44,2,23,1.2246467991473532e-16
9510.0,45,2,0,0.0
8471.0,45,2,1,0.1361666490962466
7366.0,45,2,2,0.2697967711570243
6204.0,45,2,3,0.39840108984624145
5436.0,45,2,4,0.5195839500354336
4557.0,45,2,5,0.6310879443260529
4005.0,45,2,6,0.730835964278124
3781.0,45,2,7,0.816969893010442
3451.0,45,2,8,0.8878852184023752
3092.0,45,2,9,0.9422609221188204
2887.0,45,2,10,0.9790840876823229
3041.0,45,2,11,0.9976687691905392
3549.0,45,2,12,0.9976687691905392
3737.0,45,2,13,0.9790840876823229
3990.0,45,2,14,0.9422609221188205
4088.0,45,2,15,0.8878852184023752
3899.0,45,2,16,0.8169698930104421
3634.0,45,2,17,0.7308359642781239
3848.0,45,2,18,0.631087944326053
4423.0,45,2,19,0.5195839500354339
5101.0,45,2,20,0.3984010898462414
5203.0,45,2,21,0.2697967711570243
5141.0,45,2,22,0.1361666490962471
5130.0,45,2,23,1.2246467991473532e-16
5087.0,46,2,0,0.0
5066.0,46,2,1,0.1361666490962466
5054.0,46,2,2,0.2697967711570243
5097.0,46,2,3,0.39840108984624145
5243.0,46,2,4,0.5195839500354336
5511.0,46,2,5,0.6310879443260529
5709.0,46,2,6,0.730835964278124
6332.0,46,2,7,0.816969893010442
7037.0,46,2,8,0.8878852184023752
7311.0,46,2,9,0.9422609221188204
7095.0,46,2,10,0.9790840876823229
7468.0,46,2,11,0.9976687691905392
8306.0,46,2,12,0.9976687691905392
8996.0,46,2,13,0.9790840876823229
9205.0,46,2,14,0.9422609221188205
9173.0,46,2,15,0.8878852184023752
9413.0,46,2,16,0.8169698930104421
9930.0,46,2,17,0.7308359642781239
10823.0,46,2,18,0.631087944326053
11715.0,46,2,19,0.5195839500354339
12106.0,46,2,20,0.3984010898462414
12191.0,46,2,21,0.2697967711570243
12277.0,46,2,22,0.1361666490962471
12412.0,46,2,23,1.2246467991473532e-16
12471.0,47,2,0,0.0
12495.0,47,2,1,0.1361666490962466
12546.0,47,2,2,0.2697967711570243
11876.0,47,2,3,0.39840108984624145
11899.0,47,2,4,0.5195839500354336
11918.0,47,2,5,0.6310879443260529
11904.0,47,2,6,0.730835964278124
12810.0,47,2,7,0.816969893010442
13033.0,47,2,8,0.8878852184023752
13058.0,47,2,9,0.9422609221188204
13005.0,47,2,10,0.9790840876823229
12908.0,47,2,11,0.9976687691905392
12887.0,47,2,12,0.9976687691905392
12646.0,47,2,13,0.9790840876823229
12490.0,47,2,14,0.9422609221188205
12424.0,47,2,15,0.8878852184023752
12345.0,47,2,16,0.8169698930104421
12446.0,47,2,17,0.7308359642781239
12005.0,47,2,18,0.631087944326053
12025.0,47,2,19,0.5195839500354339
12169.0,47,2,20,0.3984010898462414
11885.0,47,2,21,0.2697967711570243
11274.0,47,2,22,0.1361666490962471
10270.0,47,2,23,1.2246467991473532e-16
9383.0,48,2,0,0.0
8453.0,48,2,1,0.1361666490962466
7528.0,48,2,2,0.2697967711570243
6877.0,48,2,3,0.39840108984624145
6467.0,48,2,4,0.5195839500354336
6143.0,48,2,5,0.6310879443260529
6342.0,48,2,6,0.730835964278124
6975.0,48,2,7,0.816969893010442
7548.0,48,2,8,0.8878852184023752
8067.0,48,2,9,0.9422609221188204
8847.0,48,2,10,0.9790840876823229
9856.0,48,2,11,0.9976687691905392
10819.0,48,2,12,0.9976687691905392
11479.0,48,2,13,0.9790840876823229
11575.0,48,2,14,0.9422609221188205
11705.0,48,2,15,0.8878852184023752
11625.0,48,2,16,0.8169698930104421
11342.0,48,2,17,0.7308359642781239
11153.0,48,2,18,0.631087944326053
10954.0,48,2,19,0.5195839500354339
10777.0,48,2,20,0.3984010898462414
10569.0,48,2,21,0.2697967711570243
10248.0,48,2,22,0.1361666490962471
10189.0,48,2,23,1.2246467991473532e-16
10010.0,49,2,0,0.0
9663.0,49,2,1,0.1361666490962466
9146.0,49,2,2,0.2697967711570243
8444.0,49,2,3,0.39840108984624145
8119.0,49,2,4,0.5195839500354336
7802.0,49,2,5,0.6310879443260529
7451.0,49,2,6,0.730835964278124
7537.0,49,2,7,0.816969893010442
7453.0,49,2,8,0.8878852184023752
6944.0,49,2,9,0.9422609221188204
6689.0,49,2,10,0.9790840876823229
7382.0,49,2,11,0.9976687691905392
8610.0,49,2,12,0.9976687691905392
9350.0,49,2,13,0.9790840876823229
9262.0,49,2,14,0.9422609221188205
9162.0,49,2,15,0.8878852184023752
8492.0,49,2,16,0.8169698930104421
7980.0,49,2,17,0.7308359642781239
8100.0,49,2,18,0.631087944326053
8669.0,49,2,19,0.5195839500354339
9864.0,49,2,20,0.3984010898462414
10789.0,49,2,21,0.2697967711570243
11290.0,49,2,22,0.1361666490962471
11626.0,49,2,23,1.2246467991473532e-16
11584.0,50,2,0,0.0
11521.0,50,2,1,0.1361666490962466
11131.0,50,2,2,0.2697967711570243
10335.0,50,2,3,0.39840108984624145
9657.0,50,2,4,0.5195839500354336
9007.0,50,2,5,0.6310879443260529
8086.0,50,2,6,0.730835964278124
7648.0,50,2,7,0.816969893010442
7099.0,50,2,8,0.8878852184023752
5837.0,50,2,9,0.9422609221188204
5429.0,50,2,10,0.9790840876823229
5798.0,50,2,11,0.9976687691905392
6202.0,50,2,12,0.9976687691905392
6360.0,50,2,13,0.9790840876823229
6162.0,50,2,14,0.9422609221188205
5471.0,50,2,15,0.8878852184023752
4367.0,50,2,16,0.8169698930104421
3857.0,50,2,17,0.7308359642781239
3686.0,50,2,18,0.631087944326053
4341.0,50,2,19,0.5195839500354339
5238.0,50,2,20,0.3984010898462414
5827.0,50,2,21,0.2697967711570243
5893.0,50,2,22,0.1361666490962471
6067.0,50,2,23,1.2246467991473532e-16
6153.0,51,2,0,0.0
6142.0,51,2,1,0.1361666490962466
6076.0,51,2,2,0.2697967711570243
6070.0,51,2,3,0.39840108984624145
6232.0,51,2,4,0.5195839500354336
6544.0,51,2,5,0.6310879443260529
6738.0,51,2,6,0.730835964278124
7266.0,51,2,7,0.816969893010442
7460.0,51,2,8,0.8878852184023752
7819.0,51,2,9,0.9422609221188204
8092.0,51,2,10,0.9790840876823229
8783.0,51,2,11,0.9976687691905392
9710.0,51,2,12,0.9976687691905392
10337.0,51,2,13,0.9790840876823229
10753.0,51,2,14,0.9422609221188205
10973.0,51,2,15,0.8878852184023752
11081.0,51,2,16,0.8169698930104421
11129.0,51,2,17,0.7308359642781239
10801.0,51,2,18,0.631087944326053
10611.0,51,2,19,0.5195839500354339
10203.0,51,2,20,0.3984010898462414
9208.0,51,2,21,0.2697967711570243
8294.0,51,2,22,0.1361666490962471
7335.0,51,2,23,1.2246467991473532e-16
6313.0,52,2,0,0.0
5911.0,52,2,1,0.1361666490962466
5528.0,52,2,2,0.2697967711570243
4953.0,52,2,3,0.39840108984624145
4553.0,52,2,4,0.5195839500354336
4212.0,52,2,5,0.6310879443260529
3717.0,52,2,6,0.730835964278124
3659.0,52,2,7,0.816969893010442
3805.0,52,2,8,0.8878852184023752
3618.0,52,2,9,0.9422609221188204
3149.0,52,2,10,0.9790840876823229
3443.0,52,2,11,0.9976687691905392
4446.0,52,2,12,0.9976687691905392
5515.0,52,2,13,0.9790840876823229
5980.0,52,2,14,0.9422609221188205
6106.0,52,2,15,0.8878852184023752
5690.0,52,2,16,0.8169698930104421
5112.0,52,2,17,0.7308359642781239
4969.0,52,2,18,0.631087944326053
5349.0,52,2,19,0.5195839500354339
5894.0,52,2,20,0.3984010898462414
6514.0,52,2,21,0.2697967711570243
7128.0,52,2,22,0.1361666490962471
7377.0,52,2,23,1.2246467991473532e-16
7394.0,53,2,0,0.0
7432.0,53,2,1,0.1361666490962466
7478.0,53,2,2,0.2697967711570243
7927.0,53,2,3,0.39840108984624145
8051.0,53,2,4,0.5195839500354336
8195.0,53,2,5,0.6310879443260529
8586.0,53,2,6,0.730835964278124
8589.0,53,2,7,0.816969893010442
8438.0,53,2,8,0.8878852184023752
8252.0,53,2,9,0.9422609221188204
8647.0,53,2,10,0.9790840876823229
9263.0,53,2,11,0.9976687691905392
9470.0,53,2,12,0.9976687691905392
9357.0,53,2,13,0.9790840876823229
9187.0,53,2,14,0.9422609221188205
8756.0,53,2,15,0.8878852184023752
8659.0,53,2,16,0.8169698930104421
8631.0,53,2,17,0.7308359642781239
8625.0,53,2,18,0.631087944326053
8479.0,53,2,19,0.5195839500354339
8273.0,53,2,20,0.3984010898462414
8257.0,53,2,21,0.2697967711570243
8284.0,53,2,22,0.1361666490962471
8478.0,53,2,23,1.2246467991473532e-16
8438.0,54,2,0,0.0
8090.0,54,2,1,0.1361666490962466
7948.0,54,2,2,0.2697967711570243
8553.0,54,2,3,0.39840108984624145
9621.0,54,2,4,0.5195839500354336
10318.0,54,2,5,0.6310879443260529
10926.0,54,2,6,0.730835964278124
11454.0,54,2,7,0.816969893010442
11662.0,54,2,8,0.8878852184023752
11683.0,54,2,9,0.9422609221188204
11721.0,54,2,10,0.9790840876823229
11820.0,54,2,11,0.9976687691905392
11888.0,54,2,12,0.9976687691905392
11925.0,54,2,13,0.9790840876823229
11956.0,54,2,14,0.9422609221188205
11795.0,54,2,15,0.8878852184023752
11509.0,54,2,16,0.8169698930104421
11109.0,54,2,17,0.7308359642781239
10640.0,54,2,18,0.631087944326053
9885.0,54,2,19,0.5195839500354339
8959.0,54,2,20,0.3984010898462414
7418.0,54,2,21,0.2697967711570243
6072.0,54,2,22,0.1361666490962471
5195.0,54,2,23,1.2246467991473532e-16
4306.0,55,2,0,0.0
3794.0,55,2,1,0.1361666490962466
3546.0,55,2,2,0.2697967711570243
3573.0,55,2,3,0.39840108984624145
3878.0,55,2,4,0.5195839500354336
4511.0,55,2,5,0.6310879443260529
5446.0,55,2,6,0.730835964278124
6692.0,55,2,7,0.816969893010442
7544.0,55,2,8,0.8878852184023752
8434.0,55,2,9,0.9422609221188204
9610.0,55,2,10,0.9790840876823229
10256.0,55,2,11,0.9976687691905392
10578.0,55,2,12,0.9976687691905392
10635.0,55,2,13,0.9790840876823229
10844.0,55,2,14,0.9422609221188205
11013.0,55,2,15,0.8878852184023752
11075.0,55,2,16,0.8169698930104421
10971.0,55,2,17,0.7308359642781239
10782.0,55,2,18,0.631087944326053
10862.0,55,2,19,0.5195839500354339
10884.0,55,2,20,0.3984010898462414
10878.0,55,2,21,0.2697967711570243
10668.0,55,2,22,0.1361666490962471
