Source,Production,dayOfYear,month_number,Hour,month_sinhalf,hour_sinhalf
1,8118.0,27,1,7,0.9659258262890683,0.816969893010442
1,8652.0,27,1,8,0.8660254037844387,0.8878852184023752
0,94.0,27,1,8,0.8660254037844387,0.8878852184023752
0,616.0,27,1,9,0.7071067811865476,0.9422609221188204
1,8589.0,27,1,9,0.7071067811865476,0.9422609221188204
0,1422.0,27,1,10,0.49999999999999994,0.9790840876823229
1,8432.0,27,1,10,0.49999999999999994,0.9790840876823229
0,2037.0,27,1,11,0.258819045102521,0.9976687691905392
1,8660.0,27,1,11,0.258819045102521,0.9976687691905392
1,8617.0,27,1,12,1.2246467991473532e-16,0.9976687691905392
0,2265.0,27,1,12,1.2246467991473532e-16,0.9976687691905392
1,8484.0,27,1,13,-0.2588190451025208,0.9790840876823229
0,2045.0,27,1,13,-0.2588190451025208,0.9790840876823229
1,8133.0,27,1,14,-0.4999999999999997,0.9422609221188205
0,1687.0,27,1,14,-0.4999999999999997,0.9422609221188205
0,1138.0,27,1,15,-0.7071067811865471,0.8878852184023752
1,7692.0,27,1,15,-0.7071067811865471,0.8878852184023752
0,550.0,27,1,16,-0.8660254037844385,0.8169698930104421
1,7506.0,27,1,16,-0.8660254037844385,0.8169698930104421
0,74.0,27,1,17,-0.9659258262890683,0.7308359642781239
1,7273.0,27,1,17,-0.9659258262890683,0.7308359642781239
1,7469.0,27,1,18,-1.0,0.631087944326053
0,1.0,27,1,18,-1.0,0.631087944326053
1,7265.0,27,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,27,1,19,-0.9659258262890684,0.5195839500354339
1,7408.0,27,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,27,1,20,-0.8660254037844386,0.3984010898462414
1,7313.0,27,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,27,1,21,-0.7071067811865477,0.2697967711570243
1,6639.0,27,1,22,-0.5000000000000004,0.1361666490962471
0,1.0,27,1,22,-0.5000000000000004,0.1361666490962471
1,6039.0,27,1,23,-0.25881904510252157,1.2246467991473532e-16
0,1.0,27,1,23,-0.25881904510252157,1.2246467991473532e-16
0,1.0,28,1,0,0.0,0.0
1,5752.0,28,1,0,0.0,0.0
1,5541.0,28,1,1,0.25881904510252074,0.1361666490962466
0,1.0,28,1,1,0.25881904510252074,0.1361666490962466
1,5663.0,28,1,2,0.49999999999999994,0.2697967711570243
0,1.0,28,1,2,0.49999999999999994,0.2697967711570243
1,5937.0,28,1,3,0.7071067811865476,0.39840108984624145
0,1.0,28,1,3,0.7071067811865476,0.39840108984624145
1,5800.0,28,1,4,0.8660254037844386,0.5195839500354336
0,1.0,28,1,4,0.8660254037844386,0.5195839500354336
1,5791.0,28,1,5,0.9659258262890683,0.6310879443260529
0,1.0,28,1,5,0.9659258262890683,0.6310879443260529
0,1.0,28,1,6,1.0,0.730835964278124
1,6044.0,28,1,6,1.0,0.730835964278124
0,1.0,28,1,7,0.9659258262890683,0.816969893010442
1,6258.0,28,1,7,0.9659258262890683,0.816969893010442
1,5907.0,28,1,8,0.8660254037844387,0.8878852184023752
0,43.0,28,1,8,0.8660254037844387,0.8878852184023752
1,5518.0,28,1,9,0.7071067811865476,0.9422609221188204
0,385.0,28,1,9,0.7071067811865476,0.9422609221188204
1,5214.0,28,1,10,0.49999999999999994,0.9790840876823229
0,929.0,28,1,10,0.49999999999999994,0.9790840876823229
1,5417.0,28,1,11,0.258819045102521,0.9976687691905392
0,1459.0,28,1,11,0.258819045102521,0.9976687691905392
0,1793.0,28,1,12,1.2246467991473532e-16,0.9976687691905392
1,5813.0,28,1,12,1.2246467991473532e-16,0.9976687691905392
1,6208.0,28,1,13,-0.2588190451025208,0.9790840876823229
0,1663.0,28,1,13,-0.2588190451025208,0.9790840876823229
1,6080.0,28,1,14,-0.4999999999999997,0.9422609221188205
0,1339.0,28,1,14,-0.4999999999999997,0.9422609221188205
0,939.0,28,1,15,-0.7071067811865471,0.8878852184023752
1,5497.0,28,1,15,-0.7071067811865471,0.8878852184023752
1,4466.0,28,1,16,-0.8660254037844385,0.8169698930104421
0,433.0,28,1,16,-0.8660254037844385,0.8169698930104421
1,3737.0,28,1,17,-0.9659258262890683,0.7308359642781239
0,59.0,28,1,17,-0.9659258262890683,0.7308359642781239
0,3.0,28,1,18,-1.0,0.631087944326053
1,3473.0,28,1,18,-1.0,0.631087944326053
0,3.0,28,1,19,-0.9659258262890684,0.5195839500354339
1,3187.0,28,1,19,-0.9659258262890684,0.5195839500354339
1,3099.0,28,1,20,-0.8660254037844386,0.3984010898462414
0,2.0,28,1,20,-0.8660254037844386,0.3984010898462414
1,2812.0,28,1,21,-0.7071067811865477,0.2697967711570243
0,2.0,28,1,21,-0.7071067811865477,0.2697967711570243
1,2547.0,28,1,22,-0.5000000000000004,0.1361666490962471
0,1.0,28,1,22,-0.5000000000000004,0.1361666490962471
0,1.0,28,1,23,-0.25881904510252157,1.2246467991473532e-16
1,2309.0,28,1,23,-0.25881904510252157,1.2246467991473532e-16
1,1862.0,29,1,0,0.0,0.0
0,1.0,29,1,0,0.0,0.0
1,1656.0,29,1,1,0.25881904510252074,0.1361666490962466
0,1.0,29,1,1,0.25881904510252074,0.1361666490962466
1,1623.0,29,1,2,0.49999999999999994,0.2697967711570243
0,1.0,29,1,2,0.49999999999999994,0.2697967711570243
0,1.0,29,1,3,0.7071067811865476,0.39840108984624145
1,1568.0,29,1,3,0.7071067811865476,0.39840108984624145
1,1333.0,29,1,4,0.8660254037844386,0.5195839500354336
0,1.0,29,1,4,0.8660254037844386,0.5195839500354336
1,1139.0,29,1,5,0.9659258262890683,0.6310879443260529
0,1.0,29,1,5,0.9659258262890683,0.6310879443260529
1,1089.0,29,1,6,1.0,0.730835964278124
0,1.0,29,1,6,1.0,0.730835964278124
0,1.0,29,1,7,0.9659258262890683,0.816969893010442
1,1196.0,29,1,7,0.9659258262890683,0.816969893010442
0,126.0,29,1,8,0.8660254037844387,0.8878852184023752
1,1118.0,29,1,8,0.8660254037844387,0.8878852184023752
0,919.0,29,1,9,0.7071067811865476,0.9422609221188204
1,1050.0,29,1,9,0.7071067811865476,0.9422609221188204
1,754.0,29,1,10,0.49999999999999994,0.9790840876823229
0,2073.0,29,1,10,0.49999999999999994,0.9790840876823229
1,739.0,29,1,11,0.258819045102521,0.9976687691905392
0,2992.0,29,1,11,0.258819045102521,0.9976687691905392
0,3453.0,29,1,12,1.2246467991473532e-16,0.9976687691905392
1,881.0,29,1,12,1.2246467991473532e-16,0.9976687691905392
1,1105.0,29,1,13,-0.2588190451025208,0.9790840876823229
0,3531.0,29,1,13,-0.2588190451025208,0.9790840876823229
1,1348.0,29,1,14,-0.4999999999999997,0.9422609221188205
0,3109.0,29,1,14,-0.4999999999999997,0.9422609221188205
0,2351.0,29,1,15,-0.7071067811865471,0.8878852184023752
1,1533.0,29,1,15,-0.7071067811865471,0.8878852184023752
0,1078.0,29,1,16,-0.8660254037844385,0.8169698930104421
1,1759.0,29,1,16,-0.8660254037844385,0.8169698930104421
1,2108.0,29,1,17,-0.9659258262890683,0.7308359642781239
0,164.0,29,1,17,-0.9659258262890683,0.7308359642781239
1,2690.0,29,1,18,-1.0,0.631087944326053
0,3.0,29,1,18,-1.0,0.631087944326053
1,3441.0,29,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,29,1,19,-0.9659258262890684,0.5195839500354339
1,4173.0,29,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,29,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,29,1,21,-0.7071067811865477,0.2697967711570243
1,4738.0,29,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,29,1,22,-0.5000000000000004,0.1361666490962471
1,4876.0,29,1,22,-0.5000000000000004,0.1361666490962471
0,1.0,29,1,23,-0.25881904510252157,1.2246467991473532e-16
1,5213.0,29,1,23,-0.25881904510252157,1.2246467991473532e-16
0,1.0,30,1,0,0.0,0.0
1,5643.0,30,1,0,0.0,0.0
1,6157.0,30,1,1,0.25881904510252074,0.1361666490962466
0,1.0,30,1,1,0.25881904510252074,0.1361666490962466
0,1.0,30,1,2,0.49999999999999994,0.2697967711570243
1,6750.0,30,1,2,0.49999999999999994,0.2697967711570243
1,6875.0,30,1,3,0.7071067811865476,0.39840108984624145
0,1.0,30,1,3,0.7071067811865476,0.39840108984624145
0,1.0,30,1,4,0.8660254037844386,0.5195839500354336
1,6710.0,30,1,4,0.8660254037844386,0.5195839500354336
1,6783.0,30,1,5,0.9659258262890683,0.6310879443260529
0,1.0,30,1,5,0.9659258262890683,0.6310879443260529
1,7172.0,30,1,6,1.0,0.730835964278124
0,1.0,30,1,6,1.0,0.730835964278124
1,7319.0,30,1,7,0.9659258262890683,0.816969893010442
0,1.0,30,1,7,0.9659258262890683,0.816969893010442
1,6804.0,30,1,8,0.8660254037844387,0.8878852184023752
0,150.0,30,1,8,0.8660254037844387,0.8878852184023752
1,6683.0,30,1,9,0.7071067811865476,0.9422609221188204
0,903.0,30,1,9,0.7071067811865476,0.9422609221188204
1,6321.0,30,1,10,0.49999999999999994,0.9790840876823229
0,2016.0,30,1,10,0.49999999999999994,0.9790840876823229
0,2882.0,30,1,11,0.258819045102521,0.9976687691905392
1,5929.0,30,1,11,0.258819045102521,0.9976687691905392
1,6003.0,30,1,12,1.2246467991473532e-16,0.9976687691905392
0,3445.0,30,1,12,1.2246467991473532e-16,0.9976687691905392
1,5872.0,30,1,13,-0.2588190451025208,0.9790840876823229
0,3535.0,30,1,13,-0.2588190451025208,0.9790840876823229
1,5916.0,30,1,14,-0.4999999999999997,0.9422609221188205
0,3327.0,30,1,14,-0.4999999999999997,0.9422609221188205
1,5643.0,30,1,15,-0.7071067811865471,0.8878852184023752
0,2481.0,30,1,15,-0.7071067811865471,0.8878852184023752
1,4722.0,30,1,16,-0.8660254037844385,0.8169698930104421
0,1279.0,30,1,16,-0.8660254037844385,0.8169698930104421
1,3935.0,30,1,17,-0.9659258262890683,0.7308359642781239
0,239.0,30,1,17,-0.9659258262890683,0.7308359642781239
0,3.0,30,1,18,-1.0,0.631087944326053
1,3454.0,30,1,18,-1.0,0.631087944326053
1,3180.0,30,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,30,1,19,-0.9659258262890684,0.5195839500354339
1,2974.0,30,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,30,1,20,-0.8660254037844386,0.3984010898462414
1,2605.0,30,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,30,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,30,1,22,-0.5000000000000004,0.1361666490962471
1,2281.0,30,1,22,-0.5000000000000004,0.1361666490962471
1,2009.0,30,1,23,-0.25881904510252157,1.2246467991473532e-16
0,1.0,30,1,23,-0.25881904510252157,1.2246467991473532e-16
1,1854.0,31,1,0,0.0,0.0
0,1.0,31,1,0,0.0,0.0
1,1945.0,31,1,1,0.25881904510252074,0.1361666490962466
0,1.0,31,1,1,0.25881904510252074,0.1361666490962466
1,2276.0,31,1,2,0.49999999999999994,0.2697967711570243
0,1.0,31,1,2,0.49999999999999994,0.2697967711570243
0,1.0,31,1,3,0.7071067811865476,0.39840108984624145
1,2607.0,31,1,3,0.7071067811865476,0.39840108984624145
0,1.0,31,1,4,0.8660254037844386,0.5195839500354336
1,2840.0,31,1,4,0.8660254037844386,0.5195839500354336
1,3076.0,31,1,5,0.9659258262890683,0.6310879443260529
0,1.0,31,1,5,0.9659258262890683,0.6310879443260529
0,1.0,31,1,6,1.0,0.730835964278124
1,3459.0,31,1,6,1.0,0.730835964278124
1,3793.0,31,1,7,0.9659258262890683,0.816969893010442
0,1.0,31,1,7,0.9659258262890683,0.816969893010442
1,3838.0,31,1,8,0.8660254037844387,0.8878852184023752
0,140.0,31,1,8,0.8660254037844387,0.8878852184023752
0,946.0,31,1,9,0.7071067811865476,0.9422609221188204
1,3754.0,31,1,9,0.7071067811865476,0.9422609221188204
1,4024.0,31,1,10,0.49999999999999994,0.9790840876823229
0,2106.0,31,1,10,0.49999999999999994,0.9790840876823229
0,3012.0,31,1,11,0.258819045102521,0.9976687691905392
1,4547.0,31,1,11,0.258819045102521,0.9976687691905392
1,5345.0,31,1,12,1.2246467991473532e-16,0.9976687691905392
0,3416.0,31,1,12,1.2246467991473532e-16,0.9976687691905392
0,3323.0,31,1,13,-0.2588190451025208,0.9790840876823229
1,6238.0,31,1,13,-0.2588190451025208,0.9790840876823229
1,6435.0,31,1,14,-0.4999999999999997,0.9422609221188205
0,2811.0,31,1,14,-0.4999999999999997,0.9422609221188205
1,6249.0,31,1,15,-0.7071067811865471,0.8878852184023752
0,1993.0,31,1,15,-0.7071067811865471,0.8878852184023752
0,947.0,31,1,16,-0.8660254037844385,0.8169698930104421
1,5809.0,31,1,16,-0.8660254037844385,0.8169698930104421
1,5538.0,31,1,17,-0.9659258262890683,0.7308359642781239
0,175.0,31,1,17,-0.9659258262890683,0.7308359642781239
1,5544.0,31,1,18,-1.0,0.631087944326053
0,1.0,31,1,18,-1.0,0.631087944326053
1,5726.0,31,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,31,1,19,-0.9659258262890684,0.5195839500354339
1,5951.0,31,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,31,1,20,-0.8660254037844386,0.3984010898462414
1,6035.0,31,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,31,1,21,-0.7071067811865477,0.2697967711570243
0,1.0,31,1,22,-0.5000000000000004,0.1361666490962471
1,6020.0,31,1,22,-0.5000000000000004,0.1361666490962471
0,1.0,31,1,23,-0.25881904510252157,1.2246467991473532e-16
1,6422.0,31,1,23,-0.25881904510252157,1.2246467991473532e-16
1,6973.0,32,2,0,0.0,0.0
0,0.0,32,2,0,0.0,0.0
0,0.0,32,2,1,0.25881904510252074,0.1361666490962466
1,7166.0,32,2,1,0.25881904510252074,0.1361666490962466
1,7334.0,32,2,2,0.49999999999999994,0.2697967711570243
0,0.0,32,2,2,0.49999999999999994,0.2697967711570243
0,0.0,32,2,3,0.7071067811865476,0.39840108984624145
1,7406.0,32,2,3,0.7071067811865476,0.39840108984624145
0,0.0,32,2,4,0.8660254037844386,0.5195839500354336
1,7280.0,32,2,4,0.8660254037844386,0.5195839500354336
1,7231.0,32,2,5,0.9659258262890683,0.6310879443260529
0,0.0,32,2,5,0.9659258262890683,0.6310879443260529
0,0.0,32,2,6,1.0,0.730835964278124
1,6974.0,32,2,6,1.0,0.730835964278124
1,6979.0,32,2,7,0.9659258262890683,0.816969893010442
0,1.0,32,2,7,0.9659258262890683,0.816969893010442
1,6969.0,32,2,8,0.8660254037844387,0.8878852184023752
0,100.0,32,2,8,0.8660254037844387,0.8878852184023752
0,795.0,32,2,9,0.7071067811865476,0.9422609221188204
1,6999.0,32,2,9,0.7071067811865476,0.9422609221188204
0,1838.0,32,2,10,0.49999999999999994,0.9790840876823229
1,6629.0,32,2,10,0.49999999999999994,0.9790840876823229
1,7212.0,32,2,11,0.258819045102521,0.9976687691905392
0,2646.0,32,2,11,0.258819045102521,0.9976687691905392
1,7929.0,32,2,12,1.2246467991473532e-16,0.9976687691905392
0,3119.0,32,2,12,1.2246467991473532e-16,0.9976687691905392
1,8461.0,32,2,13,-0.2588190451025208,0.9790840876823229
0,3246.0,32,2,13,-0.2588190451025208,0.9790840876823229
1,8779.0,32,2,14,-0.4999999999999997,0.9422609221188205
0,2849.0,32,2,14,-0.4999999999999997,0.9422609221188205
0,2238.0,32,2,15,-0.7071067811865471,0.8878852184023752
1,9047.0,32,2,15,-0.7071067811865471,0.8878852184023752
0,1256.0,32,2,16,-0.8660254037844385,0.8169698930104421
1,8698.0,32,2,16,-0.8660254037844385,0.8169698930104421
0,260.0,32,2,17,-0.9659258262890683,0.7308359642781239
1,8443.0,32,2,17,-0.9659258262890683,0.7308359642781239
0,5.0,32,2,18,-1.0,0.631087944326053
1,8572.0,32,2,18,-1.0,0.631087944326053
0,3.0,32,2,19,-0.9659258262890684,0.5195839500354339
1,8829.0,32,2,19,-0.9659258262890684,0.5195839500354339
0,2.0,32,2,20,-0.8660254037844386,0.3984010898462414
1,8399.0,32,2,20,-0.8660254037844386,0.3984010898462414
0,1.0,32,2,21,-0.7071067811865477,0.2697967711570243
1,8093.0,32,2,21,-0.7071067811865477,0.2697967711570243
1,7937.0,32,2,22,-0.5000000000000004,0.1361666490962471
0,1.0,32,2,22,-0.5000000000000004,0.1361666490962471
1,7800.0,32,2,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,32,2,23,-0.25881904510252157,1.2246467991473532e-16
1,7682.0,33,2,0,0.0,0.0
0,1.0,33,2,0,0.0,0.0
1,7341.0,33,2,1,0.25881904510252074,0.1361666490962466
0,0.0,33,2,1,0.25881904510252074,0.1361666490962466
1,6833.0,33,2,2,0.49999999999999994,0.2697967711570243
0,0.0,33,2,2,0.49999999999999994,0.2697967711570243
1,6582.0,33,2,3,0.7071067811865476,0.39840108984624145
0,0.0,33,2,3,0.7071067811865476,0.39840108984624145
1,6182.0,33,2,4,0.8660254037844386,0.5195839500354336
0,0.0,33,2,4,0.8660254037844386,0.5195839500354336
1,5876.0,33,2,5,0.9659258262890683,0.6310879443260529
0,1.0,33,2,5,0.9659258262890683,0.6310879443260529
0,0.0,33,2,6,1.0,0.730835964278124
1,5797.0,33,2,6,1.0,0.730835964278124
1,5910.0,33,2,7,0.9659258262890683,0.816969893010442
0,1.0,33,2,7,0.9659258262890683,0.816969893010442
1,5827.0,33,2,8,0.8660254037844387,0.8878852184023752
0,176.0,33,2,8,0.8660254037844387,0.8878852184023752
1,5552.0,33,2,9,0.7071067811865476,0.9422609221188204
0,1121.0,33,2,9,0.7071067811865476,0.9422609221188204
1,5280.0,33,2,10,0.49999999999999994,0.9790840876823229
0,2423.0,33,2,10,0.49999999999999994,0.9790840876823229
1,5638.0,33,2,11,0.258819045102521,0.9976687691905392
0,3547.0,33,2,11,0.258819045102521,0.9976687691905392
1,6023.0,33,2,12,1.2246467991473532e-16,0.9976687691905392
0,4009.0,33,2,12,1.2246467991473532e-16,0.9976687691905392
1,6399.0,33,2,13,-0.2588190451025208,0.9790840876823229
0,3957.0,33,2,13,-0.2588190451025208,0.9790840876823229
1,6637.0,33,2,14,-0.4999999999999997,0.9422609221188205
0,3610.0,33,2,14,-0.4999999999999997,0.9422609221188205
1,6484.0,33,2,15,-0.7071067811865471,0.8878852184023752
0,2841.0,33,2,15,-0.7071067811865471,0.8878852184023752
1,6373.0,33,2,16,-0.8660254037844385,0.8169698930104421
0,1598.0,33,2,16,-0.8660254037844385,0.8169698930104421
1,6471.0,33,2,17,-0.9659258262890683,0.7308359642781239
0,340.0,33,2,17,-0.9659258262890683,0.7308359642781239
1,6666.0,33,2,18,-1.0,0.631087944326053
0,5.0,33,2,18,-1.0,0.631087944326053
1,6749.0,33,2,19,-0.9659258262890684,0.5195839500354339
0,3.0,33,2,19,-0.9659258262890684,0.5195839500354339
1,6697.0,33,2,20,-0.8660254037844386,0.3984010898462414
0,2.0,33,2,20,-0.8660254037844386,0.3984010898462414
1,6978.0,33,2,21,-0.7071067811865477,0.2697967711570243
0,1.0,33,2,21,-0.7071067811865477,0.2697967711570243
1,6599.0,33,2,22,-0.5000000000000004,0.1361666490962471
0,1.0,33,2,22,-0.5000000000000004,0.1361666490962471
0,1.0,33,2,23,-0.25881904510252157,1.2246467991473532e-16
1,6366.0,33,2,23,-0.25881904510252157,1.2246467991473532e-16
1,6285.0,34,2,0,0.0,0.0
0,1.0,34,2,0,0.0,0.0
0,1.0,34,2,1,0.25881904510252074,0.1361666490962466
1,6482.0,34,2,1,0.25881904510252074,0.1361666490962466
1,6943.0,34,2,2,0.49999999999999994,0.2697967711570243
0,0.0,34,2,2,0.49999999999999994,0.2697967711570243
0,0.0,34,2,3,0.7071067811865476,0.39840108984624145
1,6905.0,34,2,3,0.7071067811865476,0.39840108984624145
0,0.0,34,2,4,0.8660254037844386,0.5195839500354336
1,6686.0,34,2,4,0.8660254037844386,0.5195839500354336
1,6258.0,34,2,5,0.9659258262890683,0.6310879443260529
0,0.0,34,2,5,0.9659258262890683,0.6310879443260529
1,6250.0,34,2,6,1.0,0.730835964278124
0,1.0,34,2,6,1.0,0.730835964278124
0,1.0,34,2,7,0.9659258262890683,0.816969893010442
1,6464.0,34,2,7,0.9659258262890683,0.816969893010442
1,6507.0,34,2,8,0.8660254037844387,0.8878852184023752
0,226.0,34,2,8,0.8660254037844387,0.8878852184023752
0,1500.0,34,2,9,0.7071067811865476,0.9422609221188204
1,6210.0,34,2,9,0.7071067811865476,0.9422609221188204
1,6274.0,34,2,10,0.49999999999999994,0.9790840876823229
0,3009.0,34,2,10,0.49999999999999994,0.9790840876823229
1,6556.0,34,2,11,0.258819045102521,0.9976687691905392
0,3917.0,34,2,11,0.258819045102521,0.9976687691905392
0,4331.0,34,2,12,1.2246467991473532e-16,0.9976687691905392
1,6916.0,34,2,12,1.2246467991473532e-16,0.9976687691905392
1,7096.0,34,2,13,-0.2588190451025208,0.9790840876823229
0,4349.0,34,2,13,-0.2588190451025208,0.9790840876823229
1,6596.0,34,2,14,-0.4999999999999997,0.9422609221188205
0,4032.0,34,2,14,-0.4999999999999997,0.9422609221188205
1,6152.0,34,2,15,-0.7071067811865471,0.8878852184023752
0,3213.0,34,2,15,-0.7071067811865471,0.8878852184023752
0,1829.0,34,2,16,-0.8660254037844385,0.8169698930104421
1,5841.0,34,2,16,-0.8660254037844385,0.8169698930104421
0,405.0,34,2,17,-0.9659258262890683,0.7308359642781239
1,5803.0,34,2,17,-0.9659258262890683,0.7308359642781239
0,6.0,34,2,18,-1.0,0.631087944326053
1,5609.0,34,2,18,-1.0,0.631087944326053
0,3.0,34,2,19,-0.9659258262890684,0.5195839500354339
1,5176.0,34,2,19,-0.9659258262890684,0.5195839500354339
1,4796.0,34,2,20,-0.8660254037844386,0.3984010898462414
0,2.0,34,2,20,-0.8660254037844386,0.3984010898462414
1,4525.0,34,2,21,-0.7071067811865477,0.2697967711570243
0,0.0,34,2,21,-0.7071067811865477,0.2697967711570243
0,0.0,34,2,22,-0.5000000000000004,0.1361666490962471
1,4012.0,34,2,22,-0.5000000000000004,0.1361666490962471
1,3626.0,34,2,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,34,2,23,-0.25881904510252157,1.2246467991473532e-16
1,3341.0,35,2,0,0.0,0.0
0,0.0,35,2,0,0.0,0.0
0,0.0,35,2,1,0.25881904510252074,0.1361666490962466
1,3283.0,35,2,1,0.25881904510252074,0.1361666490962466
1,3197.0,35,2,2,0.49999999999999994,0.2697967711570243
0,0.0,35,2,2,0.49999999999999994,0.2697967711570243
0,0.0,35,2,3,0.7071067811865476,0.39840108984624145
1,3166.0,35,2,3,0.7071067811865476,0.39840108984624145
0,0.0,35,2,4,0.8660254037844386,0.5195839500354336
1,2998.0,35,2,4,0.8660254037844386,0.5195839500354336
1,2825.0,35,2,5,0.9659258262890683,0.6310879443260529
0,0.0,35,2,5,0.9659258262890683,0.6310879443260529
1,2707.0,35,2,6,1.0,0.730835964278124
0,0.0,35,2,6,1.0,0.730835964278124
0,1.0,35,2,7,0.9659258262890683,0.816969893010442
1,2637.0,35,2,7,0.9659258262890683,0.816969893010442
0,179.0,35,2,8,0.8660254037844387,0.8878852184023752
1,2439.0,35,2,8,0.8660254037844387,0.8878852184023752
1,2278.0,35,2,9,0.7071067811865476,0.9422609221188204
0,1132.0,35,2,9,0.7071067811865476,0.9422609221188204
1,2063.0,35,2,10,0.49999999999999994,0.9790840876823229
0,2295.0,35,2,10,0.49999999999999994,0.9790840876823229
0,3090.0,35,2,11,0.258819045102521,0.9976687691905392
1,1912.0,35,2,11,0.258819045102521,0.9976687691905392
1,1959.0,35,2,12,1.2246467991473532e-16,0.9976687691905392
0,3478.0,35,2,12,1.2246467991473532e-16,0.9976687691905392
1,2122.0,35,2,13,-0.2588190451025208,0.9790840876823229
0,3436.0,35,2,13,-0.2588190451025208,0.9790840876823229
1,2348.0,35,2,14,-0.4999999999999997,0.9422609221188205
0,3082.0,35,2,14,-0.4999999999999997,0.9422609221188205
0,2356.0,35,2,15,-0.7071067811865471,0.8878852184023752
1,2398.0,35,2,15,-0.7071067811865471,0.8878852184023752
0,1291.0,35,2,16,-0.8660254037844385,0.8169698930104421
1,2574.0,35,2,16,-0.8660254037844385,0.8169698930104421
1,2710.0,35,2,17,-0.9659258262890683,0.7308359642781239
0,265.0,35,2,17,-0.9659258262890683,0.7308359642781239
1,2964.0,35,2,18,-1.0,0.631087944326053
0,2.0,35,2,18,-1.0,0.631087944326053
1,3245.0,35,2,19,-0.9659258262890684,0.5195839500354339
0,0.0,35,2,19,-0.9659258262890684,0.5195839500354339
0,0.0,35,2,20,-0.8660254037844386,0.3984010898462414
1,3583.0,35,2,20,-0.8660254037844386,0.3984010898462414
0,0.0,35,2,21,-0.7071067811865477,0.2697967711570243
1,3735.0,35,2,21,-0.7071067811865477,0.2697967711570243
0,0.0,35,2,22,-0.5000000000000004,0.1361666490962471
1,3503.0,35,2,22,-0.5000000000000004,0.1361666490962471
0,0.0,35,2,23,-0.25881904510252157,1.2246467991473532e-16
1,3557.0,35,2,23,-0.25881904510252157,1.2246467991473532e-16
1,3603.0,36,2,0,0.0,0.0
0,1.0,36,2,0,0.0,0.0
0,0.0,36,2,1,0.25881904510252074,0.1361666490962466
1,3386.0,36,2,1,0.25881904510252074,0.1361666490962466
1,3280.0,36,2,2,0.49999999999999994,0.2697967711570243
0,0.0,36,2,2,0.49999999999999994,0.2697967711570243
1,3526.0,36,2,3,0.7071067811865476,0.39840108984624145
0,0.0,36,2,3,0.7071067811865476,0.39840108984624145
1,3842.0,36,2,4,0.8660254037844386,0.5195839500354336
0,0.0,36,2,4,0.8660254037844386,0.5195839500354336
1,4184.0,36,2,5,0.9659258262890683,0.6310879443260529
0,0.0,36,2,5,0.9659258262890683,0.6310879443260529
0,0.0,36,2,6,1.0,0.730835964278124
1,4935.0,36,2,6,1.0,0.730835964278124
0,1.0,36,2,7,0.9659258262890683,0.816969893010442
1,5609.0,36,2,7,0.9659258262890683,0.816969893010442
0,182.0,36,2,8,0.8660254037844387,0.8878852184023752
1,6202.0,36,2,8,0.8660254037844387,0.8878852184023752
1,7163.0,36,2,9,0.7071067811865476,0.9422609221188204
0,963.0,36,2,9,0.7071067811865476,0.9422609221188204
0,1882.0,36,2,10,0.49999999999999994,0.9790840876823229
1,7452.0,36,2,10,0.49999999999999994,0.9790840876823229
0,2660.0,36,2,11,0.258819045102521,0.9976687691905392
1,8309.0,36,2,11,0.258819045102521,0.9976687691905392
1,9884.0,36,2,12,1.2246467991473532e-16,0.9976687691905392
0,3147.0,36,2,12,1.2246467991473532e-16,0.9976687691905392
1,10600.0,36,2,13,-0.2588190451025208,0.9790840876823229
0,3291.0,36,2,13,-0.2588190451025208,0.9790840876823229
0,3137.0,36,2,14,-0.4999999999999997,0.9422609221188205
1,10621.0,36,2,14,-0.4999999999999997,0.9422609221188205
1,9948.0,36,2,15,-0.7071067811865471,0.8878852184023752
0,2495.0,36,2,15,-0.7071067811865471,0.8878852184023752
1,9239.0,36,2,16,-0.8660254037844385,0.8169698930104421
0,1500.0,36,2,16,-0.8660254037844385,0.8169698930104421
1,8679.0,36,2,17,-0.9659258262890683,0.7308359642781239
0,336.0,36,2,17,-0.9659258262890683,0.7308359642781239
0,7.0,36,2,18,-1.0,0.631087944326053
1,9099.0,36,2,18,-1.0,0.631087944326053
1,9935.0,36,2,19,-0.9659258262890684,0.5195839500354339
0,3.0,36,2,19,-0.9659258262890684,0.5195839500354339
0,2.0,36,2,20,-0.8660254037844386,0.3984010898462414
1,10417.0,36,2,20,-0.8660254037844386,0.3984010898462414
